6.3158e-09,1.4032e-08,1.5805e-06,1.9014e-06,3.1256e-06,3.7139e-06,3.9891e-06,7.6148e-06,1.2184e-05,1.7163e-05,2.5746e-05,3.3272e-05,4.1755e-05,5.3189e-05,0.032224,0.56494,0.57335,0.38087,0.19279,0.080125
1.1283e-09,2.5024e-09,2.8559e-07,3.5257e-07,6.2657e-07,7.723e-07,8.447e-07,1.7332e-06,3.15e-06,7.3508e-06,0.00013518,0.0005007,0.0014103,0.003744,0.25281,2.4701,2.8026,2.1873,1.2194,0.53688
1.8951e-06,4.186e-06,0.00047788,0.00058192,0.00096844,0.0011607,0.0012532,0.0024317,0.0039526,0.0056287,0.0078217,0.0086235,0.0081989,0.0061305,0.16702,2.1863,3.8199,5.4017,5.5957,4.4075
1.2712e-07,2.8047e-07,3.2178e-05,3.9671e-05,7.0148e-05,8.6152e-05,9.4017e-05,0.00019086,0.00033174,0.00052447,0.00093762,0.0011826,0.0012706,0.0015773,0.12764,0.60825,0.92387,1.2321,1.2161,0.93138
7.4472e-07,1.6518e-06,0.00018773,0.00023077,0.0004097,0.00050512,0.00055273,0.001127,0.002,0.0033819,0.0097204,0.01691,0.029242,0.086211,2.909,12.817,17.141,17.159,13.43,8.5508
1.9203e-06,1.3994e-06,0.00021256,0.0011711,0.0028642,0.0049447,0.0064195,0.017083,0.038572,0.066499,0.10831,0.12783,0.124,0.085498,0.55518,5.1003,16.139,24.423,23.614,17.207
5.4404e-07,1.1909e-06,0.0001367,0.00016604,0.00028324,0.00034124,0.00036874,0.00072148,0.0011955,0.0017691,0.0027064,0.0031288,0.0030935,0.0024312,0.10816,1.9052,4.9655,5.6404,4.3108,2.5958
2.5545e-07,5.7222e-07,6.4144e-05,7.7465e-05,0.00012584,0.0001494,0.00016061,0.00030649,0.0004878,0.00068367,0.001252,0.0019945,0.0029179,0.003902,0.77511,8.1934,6.7755,4.0106,2.0457,0.90709
7.4617e-06,1.7156e-05,0.0018627,0.002224,0.0034881,0.004088,0.0043692,0.0081491,0.012548,0.016572,0.020174,0.021354,0.020066,0.015482,0.76737,8.2811,14.303,16.151,13.689,9.2964
1.5847e-09,3.5792e-09,3.8834e-07,4.9443e-07,9.2183e-07,1.2231e-06,1.4062e-06,3.0118e-06,6.2396e-06,1.4588e-05,0.00011574,0.00024985,0.00059369,0.00368,0.34216,2.8305,5.1752,4.9067,3.1869,1.5311
1.9714e-07,4.3249e-07,4.9617e-05,6.0346e-05,0.00010211,0.00012288,0.00013279,0.00025928,0.00042725,0.0006253,0.00093756,0.0010748,0.0010558,0.00081699,0.037132,0.57104,0.8193,0.93866,0.84543,0.60118
2.1151e-06,5.5403e-06,0.00051155,0.00057773,0.0007864,0.00087531,0.00091395,0.0015645,0.0021743,0.0025499,0.0026979,0.0028168,0.0030578,0.0070588,0.2802,1.3544,2.2148,2.1674,1.4895,0.77584
7.5612e-06,1.9563e-05,6.5594e-05,0.00012184,0.00019264,0.00025711,0.00029659,0.00045344,0.00079464,0.0017617,0.015407,0.036278,0.077293,0.17701,1.5048,12.311,33.869,37.668,25.956,12.967
6.0902e-09,1.3668e-08,1.5237e-06,1.8499e-06,3.2804e-06,4.0198e-06,4.376e-06,8.8542e-06,1.5517e-05,2.5407e-05,6.0895e-05,0.00012326,0.00040588,0.0055201,0.95441,4.6058,4.6668,3.1559,1.5981,0.67124
1.6648e-08,3.66e-08,4.227e-06,5.2312e-06,9.2371e-06,1.1353e-05,1.24e-05,2.5212e-05,4.3774e-05,6.8786e-05,0.00011977,0.00014752,0.00015229,0.00012898,0.19863,3.1234,5.0197,4.942,3.2059,1.6061
3.087e-09,8.0259e-09,1.8734e-07,4.8745e-07,1.1927e-06,2.1242e-06,2.8003e-06,6.0316e-06,1.4788e-05,4.3514e-05,0.00048823,0.0010806,0.0021141,0.0075425,0.56716,5.8594,14.699,14.153,8.4509,3.6236
1.0696e-08,2.4731e-08,2.469e-06,3.8852e-06,7.8826e-06,1.2711e-05,1.6366e-05,3.8657e-05,0.00010009,0.00031367,0.0036026,0.0091042,0.024921,0.10898,2.7408,8.6002,7.4289,4.64,2.1606,0.8274
2.7476e-08,6.4066e-08,6.83e-06,8.1031e-06,1.2514e-05,1.463e-05,1.5645e-05,2.9063e-05,4.548e-05,6.706e-05,0.00024032,0.00050263,0.0010617,0.0039646,0.17946,1.1592,1.7898,1.609,1.0289,0.49368
1.0715e-05,2.7494e-05,0.0001192,0.00016639,0.00025418,0.00030834,0.00033734,0.00054864,0.00088483,0.0015307,0.0070303,0.014446,0.027624,0.056694,0.52856,1.9075,2.0386,2.5396,2.6697,2.1823
1.8568e-08,4.1337e-08,4.659e-06,5.6796e-06,1.0046e-05,1.2295e-05,1.3378e-05,2.6978e-05,4.6871e-05,7.4884e-05,0.00013914,0.00018091,0.00020407,0.00029493,0.087006,0.59723,0.8385,0.78729,0.56047,0.33444
8.0223e-11,1.7888e-10,2.0098e-08,2.5544e-08,4.8685e-08,6.9318e-08,8.4679e-08,2.1189e-07,6.3607e-07,2.8797e-06,5.2071e-05,0.00013316,0.00025245,0.00067398,0.26736,2.1672,3.049,2.6683,1.6136,0.72658
1.0917e-05,2.3907e-05,0.0027371,0.003314,0.0056472,0.0067915,0.0073298,0.014291,0.023617,0.034906,0.053221,0.061121,0.059668,0.045359,1.0578,12.802,27.766,42.359,42.529,31.272
1.7272e-05,4.1981e-05,0.0024084,0.003108,0.004981,0.00607,0.0066521,0.012937,0.020882,0.028829,0.048238,0.068957,0.10432,0.20506,2.0012,11.76,22.945,27.279,22.615,14.176
3.0183e-08,6.4718e-08,8.0152e-06,1.0991e-05,1.9368e-05,2.4864e-05,2.8025e-05,6.0781e-05,0.00010881,0.00016518,0.00029252,0.0004564,0.00074797,0.0013067,0.10718,0.95497,1.1119,0.91774,0.55168,0.26794
1.5028e-06,3.3808e-06,0.00037736,0.00045601,0.00073711,0.00087449,0.00094006,0.0017914,0.0028373,0.0038906,0.0050993,0.0056596,0.0064497,0.013122,0.23361,0.82275,1.4036,2.3818,2.746,2.3057
3.7276e-06,8.2257e-06,0.00094237,0.0011603,0.0020501,0.0025157,0.0027439,0.0055605,0.0096507,0.015247,0.027411,0.034938,0.038942,0.044048,1.1849,7.068,15.141,26.887,29.909,23.732
1.0118e-07,2.2614e-07,2.5485e-05,3.126e-05,5.5638e-05,6.8522e-05,7.4843e-05,0.00015287,0.00026922,0.00043645,0.00083443,0.0010894,0.0011852,0.0010086,0.15647,2.7137,2.8876,2.5342,2.0153,1.4205
7.6154e-09,5.1215e-09,7.7419e-07,4.7979e-06,1.2679e-05,2.2933e-05,3.0425e-05,8.5903e-05,0.00021121,0.00041543,0.001066,0.0016707,0.0021598,0.0024599,0.11039,0.78504,1.0832,1.0878,0.83337,0.51693
7.06e-05,0.00019593,0.017203,0.019739,0.025956,0.029109,0.030653,0.053433,0.075208,0.088043,0.093627,0.098279,0.10164,0.1352,1.9206,9.9622,18.611,21.581,16.99,9.8927
3.9791e-09,9.091e-09,1.0193e-06,1.2876e-06,2.0553e-06,2.4868e-06,2.7153e-06,5.3427e-06,8.7115e-06,1.2901e-05,4.6183e-05,9.9227e-05,0.00017836,0.00045079,0.070317,0.45268,0.37263,0.2173,0.10042,0.038727
1.0675e-07,2.793e-07,1.8986e-06,5.5792e-06,1.1754e-05,1.8909e-05,2.3664e-05,4.54e-05,0.00010802,0.00032816,0.0030035,0.0064113,0.010803,0.019228,0.27374,5.1349,18.283,22.195,16.231,8.5808
1.4632e-08,3.2814e-08,3.6767e-06,4.4926e-06,7.9913e-06,9.8363e-06,1.0742e-05,2.1944e-05,3.9039e-05,6.6966e-05,0.00022211,0.00043332,0.00068744,0.00091979,0.23496,2.9724,2.8364,1.8996,1.0504,0.56709
1.878e-07,4.8604e-07,5.1116e-06,9.5532e-06,1.758e-05,2.4649e-05,2.8955e-05,5.0283e-05,9.0633e-05,0.00018027,0.0011758,0.0024542,0.0046986,0.011393,0.11495,0.31386,0.2883,0.20713,0.12093,0.061741
3.6407e-05,0.00011754,0.0085174,0.0090967,0.01055,0.011299,0.011643,0.018968,0.024976,0.027444,0.026225,0.025474,0.022419,0.016129,0.42639,11.21,15.68,12.99,7.8882,3.7369
1.243e-08,2.7668e-08,3.1854e-06,3.9907e-06,7.6368e-06,9.6819e-06,1.0684e-05,2.218e-05,3.983e-05,6.7188e-05,0.00016146,0.00026442,0.00039884,0.00053779,0.16948,3.1391,3.1694,2.1443,1.149,0.54088
1.4021e-06,3.1248e-06,0.00035325,0.00043337,0.00076978,0.00094657,0.001033,0.0021032,0.0036871,0.0059377,0.011154,0.014409,0.015569,0.013558,0.53348,9.8612,12.763,15.37,18.9,20.133
8.1071e-09,1.7663e-08,2.0692e-06,2.5869e-06,4.5302e-06,5.5723e-06,6.0958e-06,1.2388e-05,2.1335e-05,3.2771e-05,5.3293e-05,6.3164e-05,6.3095e-05,4.8431e-05,0.02281,0.72626,0.7024,0.43771,0.22935,0.1048
5.2777e-08,1.2107e-07,1.1938e-05,1.6624e-05,3.2727e-05,4.7276e-05,5.7046e-05,0.00012424,0.00027881,0.00070715,0.0043638,0.0082517,0.01342,0.03212,0.90228,3.2802,4.4332,3.9264,2.6262,1.5383
1.4897e-07,3.3121e-07,3.7339e-05,4.5024e-05,7.3938e-05,8.7925e-05,9.4511e-05,0.0001807,0.00028895,0.00040411,0.00055677,0.0006568,0.00078503,0.0011538,0.05984,1.0166,2.0862,1.9935,1.2837,0.63045
2.5607e-08,5.6922e-08,6.4185e-06,7.8092e-06,1.3787e-05,1.6842e-05,1.8305e-05,3.6779e-05,6.3632e-05,0.00010118,0.00018555,0.00023613,0.00025166,0.00021709,0.056403,1.3669,1.4739,1.0917,0.70357,0.43569
1.993e-09,4.5064e-09,4.5086e-07,5.9728e-07,1.1189e-06,1.5021e-06,1.7353e-06,3.5908e-06,7.127e-06,1.5472e-05,0.00011449,0.00025511,0.00065267,0.0037635,0.16384,0.86067,1.3488,1.0936,0.61283,0.25771
4.5858e-07,1.026e-06,0.0001151,0.00014045,0.00024946,0.00030634,0.00033396,0.00067829,0.0011895,0.0019274,0.0037906,0.0051518,0.0059479,0.0059175,0.25973,1.6937,2.855,4.9137,6.2919,6.0302
1.4297e-09,3.1945e-09,3.6126e-07,4.4521e-07,7.9433e-07,9.8137e-07,1.0743e-06,2.2094e-06,3.9307e-06,6.6111e-06,1.9713e-05,3.8254e-05,6.3354e-05,8.278e-05,0.025674,0.54509,0.51733,0.32079,0.16158,0.072834
6.8067e-09,1.4932e-08,1.7065e-06,2.0643e-06,3.4931e-06,4.1913e-06,4.5196e-06,8.7761e-06,1.4406e-05,2.1059e-05,3.1442e-05,3.6158e-05,3.8049e-05,0.00012024,0.18133,1.4553,1.2886,0.86411,0.46664,0.20038
3.1479e-06,7.1716e-06,0.00062771,0.0007803,0.0013605,0.0016659,0.0018167,0.003632,0.0062058,0.0095814,0.01714,0.022326,0.026472,0.031991,0.53931,13.543,49.737,61.489,47.276,27.972
8.7081e-07,1.9986e-06,0.00021638,0.00025664,0.00040272,0.00047049,0.00050164,0.00092951,0.0014262,0.0018893,0.0024039,0.0026834,0.0027226,0.0028112,0.19739,1.4376,2.0551,2.1336,1.616,0.94393
8.753e-10,1.948e-09,2.1652e-07,2.753e-07,5.0057e-07,6.438e-07,7.2562e-07,1.5373e-06,3.0936e-06,7.5302e-06,7.6464e-05,0.00019595,0.0004211,0.001235,0.15832,1.3116,2.4492,2.4178,1.5594,0.73646
1.6141e-06,4.1948e-06,1.7108e-05,3.5207e-05,6.0628e-05,8.2991e-05,9.6564e-05,0.00014923,0.00025553,0.00052687,0.0038761,0.0082461,0.016774,0.040696,0.27792,0.55057,0.35499,0.18188,0.093872,0.056316
8.4108e-11,1.89e-10,2.1373e-08,2.7475e-08,1.9855e-07,4.724e-07,6.5822e-07,2.6756e-06,1.0436e-05,3.8401e-05,0.00026654,0.00060791,0.0011659,0.0022629,0.30434,4.6084,5.6363,4.8193,3.1774,1.6045
9.8694e-09,2.2151e-08,2.4211e-06,3.3432e-06,6.9226e-06,1.0964e-05,1.4104e-05,3.5321e-05,0.00010221,0.00037065,0.0041083,0.0094263,0.01949,0.065171,2.0891,7.2341,6.7175,4.6541,2.4139,1.0322
8.5555e-08,1.8888e-07,2.1511e-05,2.6243e-05,4.6135e-05,5.6282e-05,6.1155e-05,0.00012252,0.00021052,0.00033039,0.00060123,0.00080877,0.0012033,0.0077572,1.7455,9.2265,7.523,4.7546,2.6807,1.3609
1.2111e-07,2.8809e-07,1.7926e-05,2.3058e-05,3.951e-05,4.9046e-05,5.4042e-05,0.00010418,0.00017653,0.00028605,0.0010284,0.0020051,0.0036585,0.0091361,0.24282,1.0149,0.99472,0.80522,0.53711,0.29688
2.0601e-07,5.3531e-07,8.276e-06,3.1713e-05,7.856e-05,0.0001529,0.00020926,0.00047139,0.0012611,0.0038827,0.026803,0.05381,0.089957,0.17296,3.0321,9.8611,11.585,9.2048,5.1546,2.218
2.4663e-07,6.1666e-07,6.0898e-05,7.1066e-05,0.00010154,0.00011566,0.00012225,0.00021777,0.00031483,0.00038231,0.00041985,0.00044976,0.00046359,0.00048066,0.31297,3.1746,2.1464,1.0882,0.50529,0.20818
2.848e-08,6.3959e-08,7.1529e-06,8.7324e-06,1.5528e-05,1.9097e-05,2.0838e-05,4.2467e-05,7.4854e-05,0.00012284,0.00027757,0.000441,0.00059947,0.0006408,0.04258,0.97344,2.1728,2.4129,1.7898,1.0265
3.2337e-07,1.0342e-06,7.8155e-05,8.963e-05,0.00010681,0.00011914,0.00012601,0.00021923,0.00030552,0.00034598,0.00035276,0.00039095,0.0004493,0.00064863,0.38638,4.4254,3.8654,2.2812,1.0426,0.39229
9.8876e-07,2.3326e-06,0.0001621,0.00020886,0.00037176,0.00046726,0.0005172,0.0010281,0.0018164,0.0031191,0.011126,0.021545,0.037954,0.07673,0.9473,3.2749,3.547,4.2167,5.5591,6.4051
2.9457e-08,7.6954e-08,1.5678e-06,4.8961e-06,1.2122e-05,2.1974e-05,2.9133e-05,6.2571e-05,0.0001528,0.00043255,0.0041793,0.0092467,0.016656,0.033095,0.79927,3.1931,2.9887,2.0189,1.039,0.44364
4.3221e-08,1.0446e-07,5.4478e-06,7.0317e-06,1.2536e-05,1.5823e-05,1.7568e-05,3.5441e-05,6.4616e-05,0.00011873,0.00054521,0.0012451,0.0029078,0.0084985,0.15191,0.53192,0.39875,0.30796,0.24821,0.17859
6.6276e-07,1.3876e-06,3.71e-05,0.00013359,0.00023437,0.00034853,0.00042335,0.00091472,0.0016494,0.0022768,0.00403,0.005991,0.0090583,0.018003,0.19776,1.4376,3.5013,3.4363,2.1192,0.9442
7.0838e-07,1.5491e-06,0.00017858,0.00021806,0.00037439,0.00045299,0.00049071,0.00096811,0.0016185,0.0024199,0.003914,0.0050198,0.0061475,0.0082938,0.50209,10.956,25.386,28.088,21.22,12.088
4.1887e-08,9.1488e-08,1.0673e-05,1.3295e-05,2.3364e-05,2.8734e-05,3.1419e-05,6.3879e-05,0.00011037,0.00017106,0.00029107,0.00037005,0.00042969,0.00047071,0.20416,3.5826,4.2003,3.0208,1.6243,0.73406
1.436e-09,3.2862e-09,3.508e-07,5.1059e-07,7.7672e-07,9.6279e-07,1.0707e-06,2.136e-06,3.4314e-06,4.6293e-06,1.3862e-05,3.4256e-05,7.7276e-05,0.00021833,0.16311,2.4455,3.8563,3.4057,2.0306,0.90391
2.676e-08,6.0132e-08,6.3818e-06,8.5807e-06,1.6208e-05,2.1888e-05,2.5382e-05,5.5088e-05,0.00011233,0.00023912,0.0013,0.0025666,0.0048841,0.015323,0.44279,1.5884,1.366,0.96914,0.6049,0.34804
1.4265e-07,4.1019e-07,3.4289e-05,3.8256e-05,4.8687e-05,5.3666e-05,5.5987e-05,9.512e-05,0.00013061,0.0001498,0.00015892,0.00018758,0.00028715,0.0020401,0.64504,3.6252,3.5398,2.2881,1.0822,0.41579
8.0185e-08,1.7547e-07,2.0227e-05,2.4703e-05,4.2146e-05,5.0914e-05,5.513e-05,0.00010848,0.0001805,0.00026759,0.00041333,0.00048402,0.00050635,0.0013446,0.34488,1.8438,1.5126,1.0224,0.63559,0.35179
0.00010745,0.00033551,0.026374,0.031273,0.038249,0.043509,0.046547,0.083469,0.11949,0.13749,0.13448,0.13158,0.11526,0.076457,0.70491,8.0973,15.802,17.995,13.868,7.9117
3.972e-09,8.6917e-09,1.0376e-06,1.4358e-06,2.7068e-06,3.59e-06,4.1088e-06,9.3442e-06,1.8256e-05,3.2438e-05,9.2601e-05,0.00016094,0.00031416,0.0015808,0.09405,0.31721,0.25155,0.18689,0.13311,0.086924
6.2711e-07,1.3794e-06,0.00015784,0.00019279,0.00033785,0.00041181,0.00044738,0.00089514,0.0015348,0.0024036,0.004356,0.0055925,0.0060207,0.0049411,0.16479,5.0812,11.758,13.874,10.944,6.6845
1.0601e-06,3.4726e-06,0.00024661,0.00026105,0.00029889,0.00031835,0.00032708,0.00052799,0.00068938,0.00075246,0.00072214,0.00072042,0.00067473,0.00055333,0.098715,1.2097,1.0214,0.60732,0.30239,0.12594
6.6735e-08,1.4665e-07,1.6801e-05,2.0572e-05,3.6097e-05,4.4149e-05,4.8093e-05,9.6498e-05,0.00016691,0.00026944,0.00069792,0.0011994,0.0023612,0.015549,1.9256,10.767,13.518,11.292,7.1161,3.5835
7.0199e-10,1.5351e-09,1.7729e-07,2.1696e-07,3.7099e-07,4.4885e-07,4.8652e-07,9.6124e-07,1.6381e-06,3.5297e-06,9.7263e-05,0.00037298,0.00097215,0.0023277,0.17028,4.5433,10.866,11.592,8.2328,4.2798
1.7795e-09,3.8953e-09,4.476e-07,5.4516e-07,9.403e-07,1.138e-06,1.2323e-06,2.4317e-06,4.0792e-06,6.1519e-06,1.0101e-05,1.4146e-05,2.4408e-05,8.5076e-05,0.27075,4.7102,4.1435,2.3752,1.0742,0.39809
1.1452e-08,2.9457e-08,6.2519e-07,1.1231e-06,2.2332e-06,3.2507e-06,3.8984e-06,7.2475e-06,1.4524e-05,3.5805e-05,0.00034987,0.00093253,0.0029978,0.01318,0.23004,3.1127,7.5886,7.7369,5.1404,2.4762
4.8513e-06,1.2486e-05,9.077e-05,0.00013818,0.00022996,0.00029343,0.00033021,0.00059792,0.0010179,0.0016976,0.0067733,0.013538,0.027915,0.066513,0.35048,0.75113,0.69547,0.7307,0.74734,0.64446
4.5198e-09,1.0418e-08,1.129e-06,1.3505e-06,2.1159e-06,2.4874e-06,2.6659e-06,4.997e-06,7.8231e-06,1.104e-05,2.8821e-05,5.156e-05,8.0149e-05,0.00019004,0.058596,0.35277,0.31729,0.22158,0.12488,0.056846
9.8427e-06,2.5233e-05,0.00010924,0.00028401,0.00057128,0.00089513,0.0011197,0.0025512,0.0057499,0.011297,0.036859,0.063623,0.10216,0.19341,1.5607,6.6268,14.861,18.783,16.186,11.176
2.894e-07,6.7511e-07,5.2111e-05,6.8825e-05,0.00012091,0.00015523,0.00017456,0.00034121,0.00060713,0.0010585,0.0032774,0.0053844,0.008311,0.017085,0.23173,0.80936,1.1327,1.221,0.98461,0.6274
2.3662e-09,2.689e-09,3.7338e-07,1.2578e-06,2.8983e-06,4.6319e-06,5.7991e-06,1.5113e-05,3.4318e-05,6.7486e-05,0.00023471,0.00044581,0.00077665,0.0018119,0.22625,7.7103,26.734,30.128,20.25,9.7209
1.4851e-07,3.3296e-07,3.7184e-05,4.5201e-05,8.018e-05,9.8301e-05,0.00010704,0.00021673,0.00037954,0.00061658,0.0012532,0.0017602,0.0022568,0.005576,1.4347,8.2685,6.4822,4.5618,3.4225,2.5309
1.1119e-05,2.5266e-05,0.002446,0.0029781,0.0048886,0.0058373,0.0062938,0.012094,0.019426,0.027214,0.037895,0.043288,0.045275,0.045448,0.6638,4.4838,11.091,18.434,18.935,13.925
8.2855e-07,1.7906e-06,0.00021483,0.00027842,0.00048611,0.00060685,0.00067116,0.0013937,0.0024213,0.003651,0.0055154,0.0063134,0.0061483,0.0045558,0.11396,1.1099,2.1569,3.2779,3.3065,2.4408
1.2399e-06,2.6954e-06,0.00032435,0.00043134,0.00079084,0.0010154,0.0011395,0.0024876,0.0046069,0.0075768,0.014116,0.018107,0.019512,0.018733,0.71432,5.1742,12.138,17.373,17.435,13.624
5.214e-06,1.1691e-05,0.0012973,0.0015916,0.002843,0.0035362,0.0038911,0.0079433,0.014381,0.025393,0.067355,0.10675,0.14633,0.17386,2.4254,12.145,28.76,54.841,64.454,53.993
7.7658e-08,1.9368e-07,1.9263e-05,2.2717e-05,3.2624e-05,3.7397e-05,3.9685e-05,7.1438e-05,0.0001044,0.00012823,0.00014697,0.00018249,0.00094274,0.013575,0.38493,1.0863,0.82796,0.47603,0.23794,0.10542
1.3663e-08,3.0686e-08,3.4316e-06,4.1891e-06,7.4493e-06,9.162e-06,9.9979e-06,2.0386e-05,3.6063e-05,6.1239e-05,0.00022407,0.00051112,0.00092492,0.0011951,0.18506,4.178,4.7776,3.6336,2.0458,0.94935
4.8981e-06,1.082e-05,0.0011814,0.0014646,0.0025557,0.0031301,0.0034143,0.0068386,0.011694,0.018153,0.035404,0.050603,0.069178,0.11663,2.0816,8.7471,14.097,23.13,26.011,21.251
1.1366e-07,2.8574e-07,2.8674e-05,3.5225e-05,5.0552e-05,5.9103e-05,6.3607e-05,0.00011807,0.00017653,0.00021977,0.00034271,0.00053088,0.00079243,0.0015439,0.83145,5.9238,4.6552,2.7246,1.3101,0.52168
3.1589e-06,8.185e-06,2.8788e-05,5.16e-05,8.3043e-05,0.000109,0.00012454,0.00018573,0.00030725,0.00061262,0.0044914,0.010107,0.022224,0.057003,0.36942,0.81443,0.59857,0.32869,0.14506,0.054633
3.8502e-05,8.8037e-05,0.0095729,0.011369,0.017931,0.020984,0.022389,0.041605,0.06408,0.085215,0.10538,0.11144,0.10348,0.078874,2.064,16.534,36.603,51.773,47.255,31.33
1.9953e-07,4.3965e-07,5.0663e-05,6.2763e-05,0.00011117,0.00013691,0.0001497,0.00030542,0.00053324,0.00084653,0.0015585,0.0020102,0.0022839,0.0033959,0.16775,0.74204,0.95456,1.4396,1.9111,2.0116
1.6055e-07,1.8148e-07,2.2332e-05,8.3136e-05,0.00018356,0.00029149,0.00036381,0.00090452,0.0019034,0.00319,0.0065977,0.010178,0.014762,0.025163,0.40968,1.4535,1.6552,1.6065,1.286,0.85108
2.5975e-06,6.7759e-06,3.0948e-05,7.1897e-05,0.00012645,0.00018108,0.00021507,0.00034378,0.00061497,0.0013042,0.010404,0.023757,0.046918,0.0906,0.59572,1.5262,1.4251,0.99551,0.53413,0.23806
1.8369e-08,4.1605e-08,4.4571e-06,5.7031e-06,9.9933e-06,1.3668e-05,1.6248e-05,3.6223e-05,8.8731e-05,0.00028339,0.0026862,0.0059248,0.010408,0.023122,0.88373,3.8333,3.9637,2.8154,1.48,0.61814
1.0928e-06,2.398e-06,0.00027487,0.00033526,0.00058514,0.00071155,0.00077206,0.0015371,0.0026145,0.0040314,0.0068141,0.0082892,0.008523,0.0069296,0.47683,4.8868,5.3091,6.2743,8.0896,9.1567
7.7587e-07,1.734e-06,0.00019538,0.00023959,0.00042636,0.00052498,0.00057333,0.0011705,0.0020606,0.0033395,0.0063795,0.0083542,0.010705,0.038549,1.1121,3.8219,5.2902,8.5014,10.055,8.7626
2.4301e-09,5.4232e-09,6.1288e-07,7.59e-07,1.3606e-06,1.6968e-06,1.8706e-06,3.8755e-06,7.0946e-06,1.2897e-05,5.7271e-05,0.00013994,0.00045497,0.0037155,0.22724,1.0653,1.6486,1.5356,0.96686,0.46366
3.9763e-10,8.7336e-10,1.0048e-07,1.2366e-07,2.1793e-07,2.685e-07,2.9421e-07,5.9959e-07,1.0783e-06,1.9876e-06,1.176e-05,3.36e-05,0.00012307,0.0012698,0.2133,1.201,1.5414,1.2427,0.70748,0.30302
5.5491e-06,1.2506e-05,0.0011921,0.0014613,0.0025252,0.0030653,0.0033246,0.006524,0.010957,0.016703,0.030012,0.03917,0.046781,0.061767,0.94681,4.9139,10.022,19.62,24.805,22.459
1.3217e-08,4.015e-08,3.1092e-06,3.3547e-06,4.0681e-06,4.3908e-06,4.5308e-06,7.4375e-06,9.9018e-06,1.1133e-05,1.2819e-05,1.7176e-05,2.5708e-05,4.7591e-05,0.056356,0.96931,1.0206,0.68865,0.34447,0.13869
5.282e-06,1.1643e-05,0.0012821,0.0015893,0.0027446,0.0033533,0.0036559,0.0072801,0.012337,0.018831,0.035352,0.049065,0.064192,0.098111,1.436,6.3091,10.907,19.28,23.619,21.199
1.2921e-08,2.8658e-08,3.2658e-06,4.0229e-06,7.1403e-06,8.785e-06,9.594e-06,1.9549e-05,3.4205e-05,5.4714e-05,0.00010097,0.00013059,0.00015224,0.0003602,0.74522,7.5431,7.8935,5.1912,2.5285,1.02
5.9421e-09,1.3425e-08,1.5162e-06,1.9108e-06,3.1462e-06,3.9401e-06,4.42e-06,9.2016e-06,1.8111e-05,4.2944e-05,0.00040439,0.00094489,0.0019764,0.011198,1.5962,8.7735,9.9423,6.9938,3.5628,1.421
8.8694e-07,1.7798e-06,4.5778e-05,0.0001953,0.00046974,0.00078888,0.0010105,0.0026417,0.0060484,0.011306,0.028477,0.048507,0.091727,0.23989,2.0024,4.4205,4.9738,6.6537,6.7195,5.1119
